"","RD","FARM","YR","JUL","DAY","TREAT","WOS","GLM","AREA","HAB","STUB","XCO","YCO","MOUSE","SX","V","T","P","WGT","LTH","FL","CL","FA","CN","FAEC","PH"
"2068",5,511,99,141,1,2,36,2,3,57,1,2,5,NA,2,1,1,1,101,70,NA,1,1,1,NA,NA
"2069",5,511,99,141,1,2,36,2,3,57,1,2,3,NA,1,0,0,0,180,86,NA,1,1,1,NA,NA
"2070",5,511,99,141,1,2,36,2,3,57,1,2,2,NA,1,0,0,0,73,63,NA,1,1,1,NA,NA
"2071",5,511,99,141,1,2,36,2,3,57,1,2,1,NA,0,0,0,0,0,0,NA,0,0,0,NA,1
"2072",5,511,99,141,1,2,36,2,2,80,NA,1,1,NA,1,0,0,0,216,88,NA,1,1,1,NA,0
"2073",5,511,99,141,1,2,36,2,2,80,NA,1,3,NA,1,0,0,0,120,76,NA,1,1,1,NA,0
"2074",5,511,99,141,1,2,36,2,2,80,NA,1,4,NA,1,0,0,0,160,81,NA,1,1,1,NA,0
"2075",5,511,99,141,1,2,36,2,2,80,NA,1,5,NA,2,1,1,1,133,76,NA,1,1,1,NA,0
"2076",5,511,99,141,1,2,36,2,2,80,NA,1,6,NA,1,0,0,0,117,77,NA,1,1,1,NA,0
"2077",5,511,99,141,1,2,36,2,2,80,NA,1,7,NA,1,0,0,0,118,74,NA,1,1,1,NA,0
"2078",5,511,99,141,1,2,36,2,2,80,NA,1,8,NA,1,0,0,0,135,75,NA,1,1,1,NA,0
"2079",5,511,99,141,1,2,36,2,2,80,NA,1,9,NA,2,1,1,1,106,71,NA,1,1,1,NA,0
"2080",5,511,99,141,1,2,36,2,2,80,NA,1,11,NA,1,0,0,0,121,75,NA,1,1,1,NA,0
"2081",5,511,99,141,1,2,36,2,2,80,NA,1,14,NA,1,0,0,0,130,75,NA,1,1,1,NA,0
"2082",5,511,99,141,1,2,36,2,2,80,NA,1,16,NA,1,0,0,0,148,78,NA,1,1,1,NA,0
"2083",5,511,99,141,1,2,36,2,2,80,NA,1,17,NA,1,0,0,0,90,67,0,1,1,1,NA,0
"2084",5,511,99,141,1,2,36,2,2,80,NA,1,18,NA,2,1,1,1,119,71,0,1,1,1,NA,0
"2085",5,511,99,141,1,2,36,2,2,80,NA,1,19,NA,1,0,0,0,120,73,0,1,1,1,NA,0
"2086",5,511,99,141,1,2,36,2,2,80,NA,1,20,NA,1,0,0,0,100,68,0,1,1,1,NA,0
"2087",5,511,99,141,1,2,36,2,2,80,NA,2,20,NA,1,0,0,0,119,72,0,1,1,1,NA,0
"2088",5,511,99,141,1,2,36,2,3,57,1,1,1,NA,1,0,0,0,122,74,0,1,1,1,NA,0
"2089",5,511,99,141,1,2,36,2,3,57,1,1,4,NA,1,0,0,0,126,75,0,1,1,1,NA,0
"2090",5,511,99,141,1,2,36,2,3,57,1,1,7,NA,2,1,1,1,101,67,0,1,1,1,NA,0
"2091",5,511,99,141,1,2,36,2,3,57,1,1,8,NA,1,0,0,0,148,80,0,1,1,1,NA,0
"2092",5,511,99,141,1,2,36,2,3,57,1,1,9,NA,1,0,0,0,140,77,0,1,1,1,NA,0
"2093",5,511,99,141,1,2,36,2,3,57,1,1,11,NA,2,1,1,1,98,71,0,1,1,1,NA,0
"2094",5,511,99,141,1,2,36,2,3,57,1,1,12,NA,2,1,1,1,92,65,0,1,1,1,NA,0
"2095",5,511,99,141,1,2,36,2,3,57,1,1,13,NA,0,0,0,0,0,0,0,0,0,0,NA,1
"2096",5,511,99,141,1,2,36,2,3,57,1,1,14,NA,1,0,0,0,109,70,0,1,1,1,NA,0
"2097",5,511,99,141,1,2,36,2,3,57,1,1,17,NA,1,0,0,0,134,81,0,1,1,1,NA,0
"2098",5,511,99,141,1,2,36,2,3,57,1,1,19,NA,2,2,3,1,193,92,0,1,1,1,NA,0
"2099",5,511,99,141,1,2,36,2,3,57,1,1,20,NA,1,0,0,0,94,71,0,1,1,1,NA,0
"2100",5,511,99,141,1,2,36,2,4,80,NA,2,4,NA,1,0,0,0,83,70,0,1,1,1,NA,0
"2101",5,511,99,141,1,2,36,2,4,80,NA,1,5,NA,1,0,0,0,109,74,0,1,1,1,NA,0
"2102",5,511,99,141,1,2,36,2,4,80,NA,1,9,NA,2,2,3,1,184,91,0,1,1,1,NA,0
"2103",5,511,99,141,1,2,36,2,4,80,NA,1,10,NA,1,0,0,0,74,67,0,1,1,1,NA,0
"2104",5,511,99,141,1,2,36,2,4,80,NA,1,11,NA,2,1,1,1,84,71,0,1,1,1,NA,0
"2105",5,511,99,141,1,2,36,2,4,80,NA,1,15,NA,1,0,0,0,156,80,0,1,1,1,NA,0
"2106",5,511,99,141,1,2,36,2,4,80,NA,2,15,NA,1,0,0,0,89,69,0,1,1,1,NA,0
"2107",5,511,99,141,1,2,36,2,4,80,NA,1,17,NA,1,0,0,0,104,71,0,1,1,1,NA,0
"2108",5,511,99,141,1,2,36,2,4,80,NA,2,17,NA,0,0,0,0,0,0,0,0,0,0,NA,1
"2109",5,511,99,141,1,2,36,2,4,80,NA,2,18,NA,2,1,1,1,78,66,0,1,1,1,NA,0
"2110",5,511,99,141,1,2,36,2,4,80,NA,2,19,NA,2,2,1,1,109,78,0,1,1,1,NA,0
"2111",5,511,99,141,1,2,36,1,1,41,NA,7,1,NA,0,0,0,0,0,0,0,0,0,0,NA,1
"2112",5,511,99,141,1,2,36,1,1,41,NA,1,1,NA,1,0,0,0,110,73,0,1,1,1,NA,0
"2113",5,511,99,141,1,2,36,1,1,41,NA,5,2,NA,1,0,0,0,127,76,0,1,1,1,NA,0
"2114",5,511,99,141,1,2,36,1,1,41,NA,1,4,NA,2,2,1,1,109,72,0,1,1,1,NA,0
"2115",5,511,99,141,1,2,36,1,1,41,NA,4,6,NA,1,0,0,0,102,71,0,1,1,1,NA,0
"2116",5,511,99,142,2,2,36,2,3,57,1,2,2,NA,1,0,0,0,125,76,0,1,1,1,NA,0
"2117",5,511,99,142,2,2,36,2,3,57,1,2,5,NA,1,0,0,0,112,75,0,1,1,1,NA,0
"2118",5,511,99,142,2,2,36,2,3,57,1,2,6,NA,1,0,0,0,108,72,0,1,1,1,NA,0
"2119",5,511,99,142,2,2,36,2,3,57,1,2,7,NA,1,0,0,0,108,74,0,1,1,1,NA,0
"2120",5,511,99,142,2,2,36,2,3,57,1,2,8,NA,2,2,2,1,209,90,0,1,1,1,NA,0
"2121",5,511,99,142,2,2,36,2,3,57,1,2,11,NA,0,0,0,0,0,0,0,0,0,0,NA,1
"2122",5,511,99,142,2,2,36,2,3,57,1,2,12,NA,1,0,0,0,102,72,0,1,1,1,NA,0
"2123",5,511,99,142,2,2,36,2,3,57,1,2,13,NA,2,1,1,1,112,73,0,1,1,1,NA,0
"2124",5,511,99,142,2,2,36,2,3,57,1,2,16,NA,1,0,0,0,147,80,0,1,1,1,NA,0
"2125",5,511,99,142,2,2,36,2,3,57,1,2,19,NA,2,2,3,1,185,92,0,1,1,1,NA,0
"2126",5,511,99,142,2,2,36,2,3,57,1,2,20,NA,2,2,3,1,230,94,0,1,1,1,NA,0
"2127",5,511,99,142,2,2,36,2,4,80,NA,1,18,NA,1,0,0,0,88,66,0,1,1,1,NA,0
"2128",5,511,99,142,2,2,36,2,4,80,NA,1,15,NA,1,0,0,0,84,64,0,1,1,1,NA,0
"2129",5,511,99,142,2,2,36,2,4,80,NA,2,15,NA,2,2,2,1,158,84,0,1,1,1,NA,0
"2130",5,511,99,142,2,2,36,2,4,80,NA,1,13,NA,1,0,0,0,147,79,0,1,1,1,NA,0
"2131",5,511,99,142,2,2,36,2,2,80,NA,1,20,NA,1,0,0,0,0,0,0,2,1,2,NA,0
"2132",5,511,99,142,2,2,36,2,2,80,NA,2,19,NA,1,0,0,0,0,0,0,2,1,2,NA,0
"2133",5,511,99,142,2,2,36,2,2,80,NA,2,17,NA,2,1,1,1,83,66,0,1,1,1,NA,0
"2134",5,511,99,142,2,2,36,2,2,80,NA,2,16,NA,1,0,0,0,90,69,0,1,1,1,NA,0
"2135",5,511,99,142,2,2,36,2,2,80,NA,2,15,NA,1,0,0,0,0,0,0,2,1,2,NA,0
"2136",5,511,99,142,2,2,36,2,2,80,NA,1,14,NA,1,0,0,0,122,75,0,1,1,1,NA,0
"2137",5,511,99,142,2,2,36,2,2,80,NA,2,14,NA,1,0,0,0,112,73,0,1,1,1,NA,0
"2138",5,511,99,142,2,2,36,2,2,80,NA,2,10,NA,2,2,3,1,175,83,0,1,1,1,NA,0
"2139",5,511,99,142,2,2,36,2,2,80,NA,1,9,NA,1,0,0,0,90,70,0,1,1,1,NA,0
"2140",5,511,99,142,2,2,36,2,2,80,NA,1,8,NA,1,0,0,0,102,70,0,1,1,1,NA,0
"2141",5,511,99,142,2,2,36,2,2,80,NA,1,7,NA,1,0,0,0,106,70,0,1,1,1,NA,0
"2142",5,511,99,142,2,2,36,2,2,80,NA,1,6,NA,1,0,0,0,102,70,0,1,1,1,NA,0
"2143",5,511,99,142,2,2,36,2,2,80,NA,1,5,NA,1,0,0,0,110,72,0,1,1,1,NA,0
"2144",5,511,99,142,2,2,36,2,2,80,NA,1,4,NA,1,0,0,0,148,82,0,1,1,1,NA,0
"2145",5,511,99,142,2,2,36,2,2,80,NA,1,3,NA,2,2,1,1,136,77,0,1,1,1,NA,0
"2146",5,511,99,142,2,2,36,2,2,80,NA,1,2,NA,2,1,1,1,105,70,0,1,1,1,NA,0
"2147",5,511,99,142,2,2,36,2,2,80,NA,1,1,NA,1,0,0,0,110,74,0,1,1,1,NA,0
"2148",5,511,99,142,2,2,36,2,3,57,1,1,20,NA,1,0,0,0,83,67,0,1,1,1,NA,0
"2149",5,511,99,142,2,2,36,2,3,57,1,1,19,NA,1,0,0,0,82,65,0,1,1,1,NA,0
"2150",5,511,99,142,2,2,36,2,3,57,1,1,18,NA,1,0,0,0,148,80,0,1,1,1,NA,0
"2151",5,511,99,142,2,2,36,2,3,57,1,1,17,NA,2,1,1,1,100,71,0,1,1,1,NA,0
"2152",5,511,99,142,2,2,36,2,3,57,1,1,14,NA,2,2,1,1,142,75,0,1,1,1,NA,0
"2153",5,511,99,142,2,2,36,2,3,57,1,1,13,NA,1,0,0,0,130,75,0,1,1,1,NA,0
"2154",5,511,99,142,2,2,36,2,3,57,1,1,12,NA,1,0,0,0,123,75,0,1,1,1,NA,0
"2155",5,511,99,142,2,2,36,2,3,57,1,1,10,NA,1,0,0,0,191,84,0,1,1,1,NA,0
"2156",5,511,99,142,2,2,36,2,3,57,1,1,9,NA,1,0,0,0,119,71,0,1,1,1,NA,0
"2157",5,511,99,142,2,2,36,2,3,57,1,1,8,NA,2,1,1,1,98,72,0,1,1,1,NA,0
"2158",5,511,99,142,2,2,36,2,3,57,1,1,6,NA,0,0,0,0,0,0,0,0,0,0,NA,1
"2159",5,511,99,142,2,2,36,2,3,57,1,1,4,NA,1,0,0,0,0,0,0,2,1,2,NA,0
"2160",5,511,99,142,2,2,36,2,3,57,1,1,3,NA,1,0,0,0,101,70,0,1,1,1,NA,0
"2161",5,511,99,142,2,2,36,2,3,57,1,1,1,NA,2,1,1,1,90,70,0,1,1,1,NA,0
"2162",5,511,99,142,2,2,36,2,4,80,NA,2,4,NA,1,0,0,0,192,83,0,1,1,1,NA,0
"2163",5,511,99,142,2,2,36,2,4,80,NA,2,11,NA,1,0,0,0,100,70,0,1,1,1,NA,0
"2164",5,511,99,142,2,2,36,2,4,80,NA,1,12,NA,2,1,1,1,61,60,0,1,1,1,NA,0
"2165",5,511,99,142,2,2,36,2,4,80,NA,1,13,NA,0,0,0,0,0,0,0,0,0,0,NA,1
"2166",5,524,99,141,1,2,36,2,2,80,NA,1,20,NA,2,2,2,1,165,81,NA,1,1,1,NA,NA
"2167",5,524,99,141,1,2,36,2,2,80,NA,1,18,NA,2,2,2,1,150,80,NA,1,1,1,NA,NA
"2168",5,524,99,141,1,2,36,2,2,80,NA,1,17,NA,1,0,0,0,120,76,1,1,1,1,NA,NA
"2169",5,524,99,141,1,2,36,2,2,80,NA,1,16,NA,1,0,0,0,150,76,NA,1,1,1,NA,NA
"2170",5,524,99,141,1,2,36,2,2,80,NA,2,16,NA,1,0,0,0,110,71,NA,1,1,1,NA,NA
"2171",5,524,99,141,1,2,36,2,2,80,NA,2,15,NA,1,0,0,0,115,73,NA,1,1,1,NA,NA
"2172",5,524,99,141,1,2,36,2,2,80,NA,1,14,NA,1,0,0,0,140,75,NA,1,1,1,NA,NA
"2173",5,524,99,141,1,2,36,2,2,80,NA,1,12,NA,2,2,2,1,160,82,NA,1,1,1,NA,NA
"2174",5,524,99,141,1,2,36,2,2,80,NA,2,12,NA,1,0,0,0,97,70,NA,1,1,1,NA,NA
"2175",5,524,99,141,1,2,36,2,2,80,NA,1,11,NA,1,0,0,0,122,73,NA,1,1,1,NA,NA
"2176",5,524,99,141,1,2,36,2,2,80,NA,1,11,NA,2,1,1,1,105,67,NA,1,1,1,NA,NA
"2177",5,524,99,141,1,2,36,2,2,80,NA,1,11,NA,2,1,1,1,105,70,NA,1,1,1,NA,NA
"2178",5,524,99,141,1,2,36,2,2,80,NA,2,11,NA,1,0,0,0,104,69,NA,1,1,1,NA,NA
"2179",5,524,99,141,1,2,36,2,2,80,NA,1,10,NA,1,0,0,0,140,76,1,1,1,1,NA,NA
"2180",5,524,99,141,1,2,36,2,2,80,NA,1,9,NA,1,0,0,0,183,88,NA,1,1,1,NA,NA
"2181",5,524,99,141,1,2,36,2,2,80,NA,2,9,NA,1,0,0,0,102,71,NA,1,1,1,NA,NA
"2182",5,524,99,141,1,2,36,2,2,80,NA,1,8,NA,2,1,1,1,110,72,NA,1,1,1,NA,NA
"2183",5,524,99,141,1,2,36,2,2,80,NA,2,8,NA,1,0,0,0,170,84,1,1,1,1,NA,NA
"2184",5,524,99,141,1,2,36,2,2,80,NA,1,7,NA,1,0,0,0,135,77,NA,1,1,1,NA,NA
"2185",5,524,99,141,1,2,36,2,2,80,NA,2,6,NA,1,0,0,0,108,69,NA,1,1,1,NA,NA
"2186",5,524,99,141,1,2,36,2,2,80,NA,1,6,NA,2,1,1,1,93,67,NA,1,1,1,NA,NA
"2187",5,524,99,141,1,2,36,2,2,80,NA,1,5,NA,2,2,2,1,170,83,NA,1,1,1,NA,NA
"2188",5,524,99,141,1,2,36,2,2,80,NA,2,5,NA,1,0,0,0,112,72,NA,1,1,1,NA,NA
"2189",5,524,99,141,1,2,36,2,2,80,NA,1,4,NA,1,0,0,0,218,85,NA,1,1,1,NA,NA
"2190",5,524,99,141,1,2,36,2,2,80,NA,1,2,NA,1,0,0,0,134,75,NA,1,1,1,NA,NA
"2191",5,524,99,141,1,2,36,2,2,80,NA,2,2,NA,2,2,2,1,175,83,NA,1,1,1,NA,NA
"2192",5,524,99,141,1,2,36,2,2,80,NA,1,1,NA,1,0,0,0,172,82,NA,1,1,1,NA,NA
"2193",5,524,99,141,1,2,36,2,4,80,NA,1,3,NA,1,0,0,0,126,75,NA,1,1,1,NA,NA
"2194",5,524,99,141,1,2,36,2,4,80,NA,1,4,NA,1,0,0,0,124,75,NA,1,1,1,NA,NA
"2195",5,524,99,141,1,2,36,2,4,80,NA,1,5,NA,1,0,0,0,124,74,NA,1,1,1,NA,NA
"2196",5,524,99,141,1,2,36,2,4,80,NA,2,7,NA,1,0,0,0,135,78,NA,1,1,1,NA,NA
"2197",5,524,99,141,1,2,36,2,4,80,NA,1,8,NA,2,2,2,1,220,90,NA,1,1,1,NA,NA
"2198",5,524,99,141,1,2,36,2,4,80,NA,2,10,NA,2,3,2,1,235,91,NA,1,1,1,NA,NA
"2199",5,524,99,141,1,2,36,2,4,80,NA,1,11,NA,2,1,1,1,111,73,NA,1,1,1,NA,NA
"2200",5,524,99,141,1,2,36,2,4,80,NA,2,11,NA,2,2,2,1,136,75,NA,1,1,1,NA,NA
"2201",5,524,99,141,1,2,36,2,4,80,NA,1,12,NA,2,2,2,2,215,84,NA,1,1,1,NA,NA
"2202",5,524,99,141,1,2,36,2,4,80,NA,2,12,NA,2,1,1,1,90,65,NA,1,1,1,NA,NA
"2203",5,524,99,141,1,2,36,2,4,80,NA,1,13,NA,1,0,0,0,122,74,NA,1,1,1,NA,NA
"2204",5,524,99,141,1,2,36,2,4,80,NA,1,14,NA,2,2,2,2,235,85,NA,1,1,1,NA,NA
"2205",5,524,99,141,1,2,36,2,4,80,NA,2,14,NA,1,0,0,0,96,69,NA,1,1,1,NA,NA
"2206",5,524,99,141,1,2,36,2,4,80,NA,1,16,NA,1,0,0,0,103,70,NA,1,1,1,NA,NA
"2207",5,524,99,141,1,2,36,2,4,80,NA,2,16,NA,1,0,0,0,138,78,NA,1,1,1,NA,NA
"2208",5,524,99,141,1,2,36,2,4,80,NA,2,18,NA,2,1,1,1,140,73,NA,1,1,1,NA,NA
"2209",5,524,99,141,1,2,36,2,4,80,NA,1,18,NA,1,0,0,0,120,73,NA,1,1,1,NA,NA
"2210",5,524,99,141,1,2,36,2,4,80,NA,1,20,NA,1,0,0,0,113,70,NA,1,1,1,NA,NA
"2211",5,524,99,141,1,2,36,2,4,80,NA,2,19,NA,1,0,0,0,125,74,NA,1,1,1,NA,NA
"2212",5,524,99,141,1,2,36,2,4,80,NA,1,19,NA,1,0,0,0,130,74,NA,1,1,1,NA,NA
"2213",5,524,99,141,1,2,36,2,4,80,NA,1,15,NA,1,0,0,0,134,77,NA,1,1,1,NA,NA
"2214",5,524,99,141,1,2,36,2,4,80,NA,2,15,NA,1,0,0,0,120,78,NA,1,1,1,NA,NA
"2215",5,524,99,141,1,2,36,2,4,80,NA,1,17,NA,1,0,0,0,112,75,NA,1,1,1,NA,NA
"2216",5,524,99,141,1,2,36,2,4,80,NA,2,17,NA,2,2,1,1,100,70,NA,1,1,1,NA,NA
"2217",5,524,99,141,1,2,36,2,3,57,3,2,20,NA,1,0,0,0,110,70,NA,1,1,1,NA,NA
"2218",5,524,99,141,1,2,36,2,3,57,3,2,19,NA,1,0,0,0,120,72,NA,1,1,1,NA,NA
"2219",5,524,99,141,1,2,36,2,3,57,3,2,18,NA,2,2,2,1,242,98,NA,1,1,1,NA,NA
"2220",5,524,99,141,1,2,36,2,3,57,3,2,17,NA,0,0,0,0,0,0,NA,0,0,0,NA,1
"2221",5,524,99,141,1,2,36,2,3,57,3,2,16,NA,0,0,0,0,0,0,NA,0,0,0,NA,1
"2222",5,524,99,141,1,2,36,2,3,57,3,2,14,NA,2,1,1,1,119,72,NA,1,1,1,NA,0
"2223",5,524,99,141,1,2,36,2,3,57,3,2,13,NA,2,1,1,1,103,68,NA,1,1,1,NA,0
"2224",5,524,99,141,1,2,36,2,3,57,3,2,12,NA,2,1,1,1,119,71,NA,1,1,1,NA,0
"2225",5,524,99,141,1,2,36,2,3,57,3,2,11,NA,2,1,1,1,132,74,NA,1,1,1,NA,0
"2226",5,524,99,141,1,2,36,2,3,57,3,2,9,NA,1,0,0,0,146,76,NA,1,1,1,NA,0
"2227",5,524,99,141,1,2,36,2,3,57,3,2,5,NA,2,2,3,2,220,95,NA,1,1,1,NA,0
"2228",5,524,99,141,1,2,36,2,3,57,3,1,12,NA,2,1,1,1,96,70,1,1,1,1,NA,0
"2229",5,524,99,141,1,2,36,2,3,57,3,1,9,NA,1,0,0,0,83,65,0,1,1,1,NA,0
"2230",5,524,99,141,1,2,36,2,3,57,3,1,8,NA,1,0,0,0,120,75,0,1,1,1,NA,0
"2231",5,524,99,141,1,2,36,2,3,57,3,1,7,NA,2,2,1,1,99,73,0,1,1,1,NA,0
"2232",5,524,99,141,1,2,36,2,3,57,3,1,5,NA,2,1,1,1,98,66,0,1,1,1,NA,0
"2233",5,524,99,141,1,2,36,2,3,57,3,1,4,NA,1,0,0,0,99,73,0,1,1,1,NA,0
"2234",5,524,99,141,1,2,36,1,1,40,NA,1,6,NA,1,0,0,0,152,85,0,1,1,1,NA,0
"2235",5,524,99,141,1,2,36,1,1,40,NA,7,5,NA,2,2,1,1,132,78,0,1,1,1,NA,0
"2236",5,524,99,141,1,2,36,1,1,40,NA,7,3,NA,2,2,1,1,96,73,0,1,1,1,NA,0
"2237",5,524,99,141,1,2,36,1,1,40,NA,2,2,NA,2,2,1,1,114,75,0,1,1,1,NA,0
"2238",5,524,99,141,1,2,36,1,1,40,NA,4,1,NA,0,0,0,0,0,0,0,0,0,0,NA,1
"2239",5,524,99,142,2,2,36,2,2,80,NA,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA,1
"2240",5,524,99,142,2,2,36,2,2,80,NA,1,2,NA,1,0,0,0,0,0,0,2,1,2,NA,0
"2241",5,524,99,142,2,2,36,2,2,80,NA,2,2,NA,2,0,0,0,0,0,0,2,1,2,NA,0
"2242",5,524,99,142,2,2,36,2,2,80,NA,2,3,NA,2,1,1,1,103,69,0,1,1,1,NA,0
"2243",5,524,99,142,2,2,36,2,2,80,NA,1,4,NA,2,0,0,0,0,0,0,2,1,2,NA,0
"2244",5,524,99,142,2,2,36,2,2,80,NA,2,4,NA,2,1,1,1,82,61,0,1,1,1,NA,0
"2245",5,524,99,142,2,2,36,2,2,80,NA,1,5,NA,2,1,1,1,90,64,0,1,1,1,NA,0
"2246",5,524,99,142,2,2,36,2,2,80,NA,2,5,NA,2,4,2,1,200,92,1,1,1,1,NA,0
"2247",5,524,99,142,2,2,36,2,2,80,NA,1,6,NA,2,1,1,1,85,65,0,1,1,1,NA,0
"2248",5,524,99,142,2,2,36,2,2,80,NA,2,6,NA,2,2,2,1,174,84,0,1,1,1,NA,0
"2249",5,524,99,142,2,2,36,2,2,80,NA,1,7,NA,1,0,0,0,147,84,0,1,1,1,NA,0
"2250",5,524,99,142,2,2,36,2,2,80,NA,2,7,NA,1,0,0,0,130,78,0,1,1,1,NA,0
"2251",5,524,99,142,2,2,36,2,2,80,NA,2,7,NA,1,0,0,0,0,0,0,1,3,1,NA,0
"2252",5,524,99,142,2,2,36,2,2,80,NA,1,8,NA,2,1,1,1,97,70,0,1,1,1,NA,0
"2253",5,524,99,142,2,2,36,2,2,80,NA,2,8,NA,1,0,0,0,93,68,0,1,1,1,NA,0
"2254",5,524,99,142,2,2,36,2,2,80,NA,1,11,NA,1,0,0,0,0,0,0,2,1,2,NA,0
"2255",5,524,99,142,2,2,36,2,2,80,NA,2,11,NA,2,0,0,0,0,0,0,2,1,2,NA,0
"2256",5,524,99,142,2,2,36,2,2,80,NA,2,11,NA,2,2,2,1,167,89,0,1,1,1,NA,0
"2257",5,524,99,142,2,2,36,2,2,80,NA,1,12,NA,0,0,0,0,0,0,0,0,0,0,NA,1
"2258",5,524,99,142,2,2,36,2,2,80,NA,2,12,NA,2,2,2,1,158,81,0,1,1,1,NA,0
"2259",5,524,99,142,2,2,36,2,2,80,NA,1,13,NA,2,0,0,0,0,0,0,2,1,2,NA,0
"2260",5,524,99,142,2,2,36,2,2,80,NA,1,17,NA,1,0,0,0,100,73,1,1,1,1,NA,0
"2261",5,524,99,142,2,2,36,2,2,80,NA,1,18,NA,1,0,0,0,181,87,0,1,1,1,NA,0
"2262",5,524,99,142,2,2,36,2,2,80,NA,1,20,NA,0,0,0,0,0,0,0,0,0,0,NA,1
"2263",5,524,99,142,2,2,36,2,2,80,NA,2,20,NA,1,0,0,0,95,69,0,1,1,1,NA,0
"2264",5,524,99,142,2,2,36,2,4,80,NA,2,1,NA,2,2,1,1,135,74,0,1,1,1,NA,0
"2265",5,524,99,142,2,2,36,2,4,80,NA,1,2,NA,2,1,1,1,94,68,0,1,1,1,NA,0
"2266",5,524,99,142,2,2,36,2,4,80,NA,2,2,NA,2,2,1,1,114,72,0,1,1,1,NA,0
"2267",5,524,99,142,2,2,36,2,4,80,NA,1,3,NA,1,0,0,0,122,75,0,1,1,1,NA,0
"2268",5,524,99,142,2,2,36,2,4,80,NA,2,3,NA,2,2,1,1,133,75,0,1,1,1,NA,0
"2269",5,524,99,142,2,2,36,2,4,80,NA,1,4,NA,1,0,0,0,95,70,0,1,1,1,NA,0
"2270",5,524,99,142,2,2,36,2,4,80,NA,2,4,NA,1,0,0,0,152,83,0,1,1,1,NA,0
"2271",5,524,99,142,2,2,36,2,4,80,NA,1,5,NA,1,0,0,0,0,0,0,2,1,2,NA,0
"2272",5,524,99,142,2,2,36,2,4,80,NA,2,5,NA,1,0,0,0,107,73,0,1,1,1,NA,0
"2273",5,524,99,142,2,2,36,2,4,80,NA,1,6,NA,1,0,0,0,0,0,0,2,1,2,NA,0
"2274",5,524,99,142,2,2,36,2,4,80,NA,2,6,NA,1,0,0,0,0,0,0,2,1,2,NA,0
"2275",5,524,99,142,2,2,36,2,4,80,NA,2,7,NA,1,0,0,0,186,87,0,1,1,1,NA,0
"2276",5,524,99,142,2,2,36,2,4,80,NA,1,8,NA,2,2,2,1,190,88,0,1,1,1,NA,0
"2277",5,524,99,142,2,2,36,2,4,80,NA,2,8,NA,1,0,0,0,125,77,0,1,1,1,NA,0
"2278",5,524,99,142,2,2,36,2,4,80,NA,2,9,NA,2,1,1,1,82,64,0,1,1,1,NA,0
"2279",5,524,99,142,2,2,36,2,4,80,NA,1,9,NA,1,0,0,0,103,70,0,1,1,1,NA,0
"2280",5,524,99,142,2,2,36,2,4,80,NA,1,10,NA,0,0,0,0,0,0,0,0,0,0,NA,1
"2281",5,524,99,142,2,2,36,2,4,80,NA,2,10,NA,2,0,0,0,0,0,0,2,1,2,NA,0
"2282",5,524,99,142,2,2,36,2,4,80,NA,2,11,NA,2,0,0,0,0,0,0,2,1,2,NA,0
"2283",5,524,99,142,2,2,36,2,4,80,NA,1,13,NA,1,0,0,0,105,71,0,1,1,1,NA,0
"2284",5,524,99,142,2,2,36,2,4,80,NA,1,14,NA,1,0,0,0,88,63,0,1,1,1,NA,0
"2285",5,524,99,142,2,2,36,2,4,80,NA,2,14,NA,1,0,0,0,135,78,0,1,1,1,NA,0
"2286",5,524,99,142,2,2,36,2,4,80,NA,1,15,NA,1,0,0,0,0,0,0,1,3,1,NA,0
"2287",5,524,99,142,2,2,36,2,4,80,NA,1,16,NA,1,0,0,0,0,0,0,2,1,2,NA,0
"2288",5,524,99,142,2,2,36,2,4,80,NA,1,17,NA,1,0,0,0,122,74,0,1,1,1,NA,0
"2289",5,524,99,142,2,2,36,2,4,80,NA,1,18,NA,2,1,1,1,115,72,0,1,1,1,NA,0
"2290",5,524,99,142,2,2,36,2,4,80,NA,2,18,NA,2,1,1,1,85,63,0,1,1,1,NA,0
"2291",5,524,99,142,2,2,36,1,1,40,NA,7,4,NA,1,0,0,0,142,76,0,1,1,1,NA,0
"2292",5,524,99,142,2,2,36,1,1,40,NA,4,5,NA,1,0,0,0,145,80,0,1,1,1,NA,0
"2293",5,524,99,142,2,2,36,1,1,40,NA,3,6,NA,1,0,0,0,134,75,0,1,1,1,NA,0
"2294",5,524,99,142,2,2,36,1,1,40,NA,2,4,NA,2,2,3,1,213,87,0,1,1,1,NA,0
"2295",5,524,99,142,2,2,36,1,1,40,NA,2,5,NA,1,0,0,0,125,73,0,1,1,1,NA,0
"2296",5,524,99,142,2,2,36,1,1,40,NA,2,6,NA,2,2,1,1,152,81,0,1,1,1,NA,0
"2297",5,524,99,142,2,2,36,1,1,40,NA,1,6,NA,2,1,1,1,100,72,0,1,1,1,NA,0
"2298",5,524,99,142,2,2,36,2,3,57,3,1,19,NA,1,0,0,0,119,74,0,1,1,1,NA,0
"2299",5,524,99,142,2,2,36,2,3,57,3,1,16,NA,2,2,2,1,157,80,0,1,1,1,NA,0
"2300",5,524,99,142,2,2,36,2,3,57,3,1,15,NA,2,2,2,1,141,71,0,1,1,1,NA,0
"2301",5,524,99,142,2,2,36,2,3,57,3,1,14,NA,1,0,0,0,122,73,0,1,1,1,NA,0
