"","RD","FARM","YR","JUL","DAY","TREAT","WOS","GLM","AREA","HAB","STUB","XCO","YCO","PERC"
"2394",4,535,99,76,1,2,26,1,1,41,NA,1,5,5
"2395",4,535,99,76,1,2,26,1,1,41,NA,2,1,18
"2396",4,535,99,76,1,2,26,1,1,41,NA,2,2,2
"2397",4,535,99,76,1,2,26,1,1,41,NA,2,3,3
"2398",4,535,99,76,1,2,26,1,1,41,NA,2,4,4
"2399",4,535,99,76,1,2,26,1,1,41,NA,2,5,5
"2400",4,535,99,76,1,2,26,1,1,41,NA,3,1,22
"2401",4,535,99,76,1,2,26,1,1,41,NA,3,2,1
"2402",4,535,99,76,1,2,26,1,1,41,NA,3,3,8
"2403",4,535,99,76,1,2,26,1,1,41,NA,3,5,10
"2404",4,535,99,76,1,2,26,1,1,41,NA,4,1,2
"2405",4,535,99,76,1,2,26,1,1,41,NA,4,3,6
"2406",4,535,99,76,1,2,26,1,1,41,NA,4,4,1
"2407",4,535,99,76,1,2,26,1,1,41,NA,4,5,1
"2408",4,535,99,76,1,2,26,1,1,41,NA,5,1,11
"2409",4,535,99,76,1,2,26,1,1,41,NA,5,3,2
"2410",4,535,99,76,1,2,26,1,1,41,NA,5,4,3
"2411",4,535,99,76,1,2,26,2,2,80,NA,1,3,20
"2412",4,535,99,76,1,2,26,2,3,57,NA,1,2,1
"2413",4,535,99,76,1,2,26,2,3,57,NA,1,4,13
"2414",4,535,99,76,1,2,26,2,3,57,NA,1,5,1
"2415",4,535,99,76,1,2,26,2,3,57,NA,1,6,3
"2416",4,535,99,76,1,2,26,2,3,57,NA,1,7,2
"2417",4,535,99,76,1,2,26,2,3,57,NA,2,6,2
"2418",4,535,99,76,1,2,26,2,3,57,NA,2,7,2
"2419",4,535,99,76,1,2,26,2,3,57,NA,2,8,2
"2420",4,535,99,76,1,2,26,2,4,80,NA,1,3,5
"2421",4,535,99,76,1,2,26,2,4,80,NA,1,6,2
"2422",4,535,99,76,1,2,26,2,4,80,NA,2,3,7
"2423",4,535,99,76,1,2,26,2,4,80,NA,2,6,26
"2424",4,535,99,76,1,2,26,2,4,80,NA,2,9,17
"2425",4,535,99,77,2,2,26,1,1,41,NA,1,1,10
"2426",4,535,99,77,2,2,26,1,1,41,NA,1,3,5
"2427",4,535,99,77,2,2,26,1,1,41,NA,1,4,12
"2428",4,535,99,77,2,2,26,1,1,41,NA,1,5,2
"2429",4,535,99,77,2,2,26,1,1,41,NA,2,1,4
"2430",4,535,99,77,2,2,26,1,1,41,NA,2,3,1
"2431",4,535,99,77,2,2,26,1,1,41,NA,2,4,5
"2432",4,535,99,77,2,2,26,1,1,41,NA,2,5,2
"2433",4,535,99,77,2,2,26,1,1,41,NA,3,1,3
"2434",4,535,99,77,2,2,26,1,1,41,NA,3,3,1
"2435",4,535,99,77,2,2,26,1,1,41,NA,3,4,1
"2436",4,535,99,77,2,2,26,1,1,41,NA,4,1,1
"2437",4,535,99,77,2,2,26,1,1,41,NA,4,3,1
"2438",4,535,99,77,2,2,26,1,1,41,NA,4,4,1
"2439",4,535,99,77,2,2,26,1,1,41,NA,4,5,3
"2440",4,535,99,77,2,2,26,1,1,41,NA,5,2,1
"2441",4,535,99,77,2,2,26,1,1,41,NA,5,3,3
"2442",4,535,99,77,2,2,26,1,1,41,NA,5,4,4
"2443",4,535,99,77,2,2,26,2,2,80,NA,1,4,1
"2444",4,535,99,77,2,2,26,2,2,80,NA,1,6,4
"2445",4,535,99,77,2,2,26,2,2,80,NA,1,7,1
"2446",4,535,99,77,2,2,26,2,2,80,NA,2,1,1
"2447",4,535,99,77,2,2,26,2,2,80,NA,2,3,1
"2448",4,535,99,77,2,2,26,2,2,80,NA,2,8,1
"2449",4,535,99,77,2,2,26,2,3,57,NA,1,6,4
"2450",4,535,99,77,2,2,26,2,3,57,NA,1,8,3
"2451",4,535,99,77,2,2,26,2,3,57,NA,2,3,1
"2452",4,535,99,77,2,2,26,2,3,57,NA,2,6,1
"2453",4,535,99,77,2,2,26,2,3,57,NA,2,7,1
"2454",4,535,99,77,2,2,26,2,4,80,NA,1,2,3
"2455",4,535,99,77,2,2,26,2,4,80,NA,1,3,4
"2456",4,535,99,77,2,2,26,2,4,80,NA,1,4,7
"2457",4,535,99,77,2,2,26,2,4,80,NA,1,5,27
"2458",4,535,99,77,2,2,26,2,4,80,NA,1,7,1
"2459",4,535,99,77,2,2,26,2,4,80,NA,2,2,2
"2460",4,535,99,77,2,2,26,2,4,80,NA,2,3,1
"2461",4,535,99,77,2,2,26,2,4,80,NA,2,4,3
"2462",4,535,99,77,2,2,26,2,4,80,NA,2,5,1
"2463",4,535,99,77,2,2,26,2,4,80,NA,2,7,1
"2464",4,535,99,77,2,2,26,2,4,80,NA,2,8,3
"2465",5,9,99,142,1,1,36,2,3,57,1,1,1,100
"2466",5,9,99,142,1,1,36,2,3,57,1,1,2,43
"2467",5,9,99,142,1,1,36,2,3,57,1,1,3,100
"2468",5,9,99,142,1,1,36,2,3,57,1,1,4,73
"2469",5,9,99,142,1,1,36,2,3,57,1,1,5,70
"2470",5,9,99,142,1,1,36,2,3,57,1,1,6,100
"2471",5,9,99,142,1,1,36,2,3,57,1,1,7,82
"2472",5,9,99,142,1,1,36,2,3,57,1,1,8,68
"2473",5,9,99,142,1,1,36,2,3,57,1,1,9,60
"2474",5,9,99,142,1,1,36,2,3,57,1,1,10,100
"2475",5,9,99,142,1,1,36,2,3,57,1,1,11,100
"2476",5,9,99,142,1,1,36,2,3,57,1,1,12,100
"2477",5,9,99,142,1,1,36,2,3,57,1,1,13,100
"2478",5,9,99,142,1,1,36,2,3,57,1,1,14,100
"2479",5,9,99,142,1,1,36,2,3,57,1,1,15,47
"2480",5,9,99,142,1,1,36,2,3,57,1,1,16,65
"2481",5,9,99,142,1,1,36,2,3,57,1,1,17,78
"2482",5,9,99,142,1,1,36,2,3,57,1,1,18,100
"2483",5,9,99,142,1,1,36,2,3,57,1,1,19,100
"2484",5,9,99,142,1,1,36,2,3,57,1,1,20,100
"2485",5,9,99,142,1,1,36,2,3,57,1,2,1,100
"2486",5,9,99,142,1,1,36,2,3,57,1,2,2,100
"2487",5,9,99,142,1,1,36,2,3,57,1,2,3,100
"2488",5,9,99,142,1,1,36,2,3,57,1,2,4,63
"2489",5,9,99,142,1,1,36,2,3,57,1,2,5,55
"2490",5,9,99,142,1,1,36,2,3,57,1,2,6,100
"2491",5,9,99,142,1,1,36,2,3,57,1,2,7,68
"2492",5,9,99,142,1,1,36,2,3,57,1,2,8,100
"2493",5,9,99,142,1,1,36,2,3,57,1,2,9,100
"2494",5,9,99,142,1,1,36,2,3,57,1,2,10,100
"2495",5,9,99,142,1,1,36,2,3,57,1,2,11,28
"2496",5,9,99,142,1,1,36,2,3,57,1,2,12,100
"2497",5,9,99,142,1,1,36,2,3,57,1,2,13,100
"2498",5,9,99,142,1,1,36,2,3,57,1,2,14,100
"2499",5,9,99,142,1,1,36,2,3,57,1,2,15,98
"2500",5,9,99,142,1,1,36,2,3,57,1,2,16,100
"2501",5,9,99,142,1,1,36,2,3,57,1,2,17,61
"2502",5,9,99,142,1,1,36,2,3,57,1,2,18,100
"2503",5,9,99,142,1,1,36,2,3,57,1,2,19,100
"2504",5,9,99,142,1,1,36,2,3,57,1,2,20,24
"2505",5,9,99,142,1,1,36,2,4,80,0,1,1,70
"2506",5,9,99,142,1,1,36,2,4,80,0,1,2,40
"2507",5,9,99,142,1,1,36,2,4,80,0,1,3,100
"2508",5,9,99,142,1,1,36,2,4,80,0,1,4,62
"2509",5,9,99,142,1,1,36,2,4,80,0,1,5,79
"2510",5,9,99,142,1,1,36,2,4,80,0,1,6,81
"2511",5,9,99,142,1,1,36,2,4,80,0,1,7,100
"2512",5,9,99,142,1,1,36,2,4,80,0,1,8,40
"2513",5,9,99,142,1,1,36,2,4,80,0,1,9,45
"2514",5,9,99,142,1,1,36,2,4,80,0,1,10,100
"2515",5,9,99,142,1,1,36,2,4,80,0,2,1,28
"2516",5,9,99,142,1,1,36,2,4,80,0,2,2,64
"2517",5,9,99,142,1,1,36,2,4,80,0,2,3,100
"2518",5,9,99,142,1,1,36,2,4,80,0,2,4,65
"2519",5,9,99,142,1,1,36,2,4,80,0,2,5,82
"2520",5,9,99,142,1,1,36,2,4,80,0,2,6,100
"2521",5,9,99,142,1,1,36,2,4,80,0,2,7,100
"2522",5,9,99,142,1,1,36,2,4,80,0,2,8,84
"2523",5,9,99,142,1,1,36,2,4,80,0,2,9,90
"2524",5,9,99,142,1,1,36,2,4,80,0,2,10,75
"2525",5,9,99,143,2,1,36,2,3,57,1,1,1,100
"2526",5,9,99,143,2,1,36,2,3,57,1,1,2,76
"2527",5,9,99,143,2,1,36,2,3,57,1,1,3,100
"2528",5,9,99,143,2,1,36,2,3,57,1,1,4,100
"2529",5,9,99,143,2,1,36,2,3,57,1,1,5,100
"2530",5,9,99,143,2,1,36,2,3,57,1,1,6,100
"2531",5,9,99,143,2,1,36,2,3,57,1,1,7,100
"2532",5,9,99,143,2,1,36,2,3,57,1,1,8,100
"2533",5,9,99,143,2,1,36,2,3,57,1,1,9,68
"2534",5,9,99,143,2,1,36,2,3,57,1,1,10,100
"2535",5,9,99,143,2,1,36,2,3,57,1,1,11,100
"2536",5,9,99,143,2,1,36,2,3,57,1,1,12,100
"2537",5,9,99,143,2,1,36,2,3,57,1,1,13,100
"2538",5,9,99,143,2,1,36,2,3,57,1,1,14,100
"2539",5,9,99,143,2,1,36,2,3,57,1,1,15,98
"2540",5,9,99,143,2,1,36,2,3,57,1,1,16,100
"2541",5,9,99,143,2,1,36,2,3,57,1,1,17,92
"2542",5,9,99,143,2,1,36,2,3,57,1,1,18,100
"2543",5,9,99,143,2,1,36,2,3,57,1,1,19,100
"2544",5,9,99,143,2,1,36,2,3,57,1,1,20,25
"2545",5,9,99,143,2,1,36,2,3,57,1,2,1,60
"2546",5,9,99,143,2,1,36,2,3,57,1,2,2,100
"2547",5,9,99,143,2,1,36,2,3,57,1,2,3,100
"2548",5,9,99,143,2,1,36,2,3,57,1,2,4,100
"2549",5,9,99,143,2,1,36,2,3,57,1,2,5,100
"2550",5,9,99,143,2,1,36,2,3,57,1,2,6,100
"2551",5,9,99,143,2,1,36,2,3,57,1,2,7,100
"2552",5,9,99,143,2,1,36,2,3,57,1,2,8,82
"2553",5,9,99,143,2,1,36,2,3,57,1,2,9,100
"2554",5,9,99,143,2,1,36,2,3,57,1,2,10,100
"2555",5,9,99,143,2,1,36,2,3,57,1,2,11,100
"2556",5,9,99,143,2,1,36,2,3,57,1,2,12,100
"2557",5,9,99,143,2,1,36,2,3,57,1,2,13,100
"2558",5,9,99,143,2,1,36,2,3,57,1,2,14,100
"2559",5,9,99,143,2,1,36,2,3,57,1,2,15,100
"2560",5,9,99,143,2,1,36,2,3,57,1,2,16,100
"2561",5,9,99,143,2,1,36,2,3,57,1,2,17,100
"2562",5,9,99,143,2,1,36,2,3,57,1,2,18,100
"2563",5,9,99,143,2,1,36,2,3,57,1,2,19,100
"2564",5,9,99,143,2,1,36,2,3,57,1,2,20,100
"2565",5,9,99,143,2,1,36,2,4,80,0,1,1,100
"2566",5,9,99,143,2,1,36,2,4,80,0,1,2,72
"2567",5,9,99,143,2,1,36,2,4,80,0,1,3,50
"2568",5,9,99,143,2,1,36,2,4,80,0,1,4,74
"2569",5,9,99,143,2,1,36,2,4,80,0,1,5,100
"2570",5,9,99,143,2,1,36,2,4,80,0,1,6,9
"2571",5,9,99,143,2,1,36,2,4,80,0,1,7,99
"2572",5,9,99,143,2,1,36,2,4,80,0,1,8,74
"2573",5,9,99,143,2,1,36,2,4,80,0,1,9,48
"2574",5,9,99,143,2,1,36,2,4,80,0,1,10,27
"2575",5,9,99,143,2,1,36,2,4,80,0,2,1,64
"2576",5,9,99,143,2,1,36,2,4,80,0,2,2,42
"2577",5,9,99,143,2,1,36,2,4,80,0,2,3,15
"2578",5,9,99,143,2,1,36,2,4,80,0,2,4,100
"2579",5,9,99,143,2,1,36,2,4,80,0,2,5,100
"2580",5,9,99,143,2,1,36,2,4,80,0,2,6,28
"2581",5,9,99,143,2,1,36,2,4,80,0,2,7,100
"2582",5,9,99,143,2,1,36,2,4,80,0,2,8,100
"2583",5,9,99,143,2,1,36,2,4,80,0,2,9,100
"2584",5,9,99,143,2,1,36,2,4,80,0,2,10,52
"2585",5,38,99,142,1,1,36,2,3,56,1,1,14,14
"2586",5,38,99,143,2,1,36,1,1,40,4,4,3,10
"2587",5,38,99,143,2,1,36,1,1,40,4,4,4,1
"2588",5,38,99,143,2,1,36,2,3,56,1,1,1,1
"2589",5,38,99,143,2,1,36,2,3,56,1,2,15,10
"2590",5,192,99,140,1,1,36,2,2,80,NA,1,4,1
"2591",5,192,99,140,1,1,36,2,2,80,NA,1,6,1
"2592",5,192,99,140,1,1,36,2,2,80,NA,1,8,45
"2593",5,192,99,140,1,1,36,2,2,80,NA,2,3,7
"2594",5,192,99,140,1,1,36,2,2,80,NA,2,4,24
"2595",5,192,99,140,1,1,36,2,2,80,NA,2,5,15
"2596",5,192,99,140,1,1,36,2,2,80,NA,2,6,13
"2597",5,192,99,140,1,1,36,2,2,80,NA,2,7,40
"2598",5,192,99,140,1,1,36,2,2,80,NA,2,8,38
"2599",5,192,99,140,1,1,36,2,2,80,NA,2,10,12
"2600",5,192,99,140,1,1,36,2,3,57,1,1,9,1
"2601",5,192,99,140,1,1,36,2,3,57,1,1,14,1
"2602",5,192,99,140,1,1,36,2,3,57,1,1,16,2
"2603",5,192,99,140,1,1,36,2,3,57,1,1,17,21
"2604",5,192,99,140,1,1,36,2,3,57,1,1,18,11
"2605",5,192,99,140,1,1,36,2,3,57,1,1,19,43
"2606",5,192,99,140,1,1,36,2,3,57,1,2,1,6
"2607",5,192,99,140,1,1,36,2,3,57,1,2,2,20
"2608",5,192,99,140,1,1,36,2,3,57,1,2,3,21
"2609",5,192,99,140,1,1,36,2,3,57,1,2,4,45
"2610",5,192,99,140,1,1,36,2,3,57,1,2,5,13
"2611",5,192,99,140,1,1,36,2,3,57,1,2,6,63
"2612",5,192,99,140,1,1,36,2,3,57,1,2,7,2
"2613",5,192,99,140,1,1,36,2,3,57,1,2,9,32
"2614",5,192,99,140,1,1,36,2,3,57,1,2,11,2
"2615",5,192,99,140,1,1,36,2,3,57,1,2,17,46
"2616",5,192,99,140,1,1,36,2,3,57,1,2,20,6
"2617",5,192,99,140,1,1,36,2,4,80,0,1,1,100
"2618",5,192,99,140,1,1,36,2,4,80,0,1,2,95
"2619",5,192,99,140,1,1,36,2,4,80,0,1,3,65
"2620",5,192,99,140,1,1,36,2,4,80,0,1,4,6
"2621",5,192,99,140,1,1,36,2,4,80,0,1,5,43
"2622",5,192,99,140,1,1,36,2,4,80,0,1,6,3
"2623",5,192,99,140,1,1,36,2,4,80,0,1,7,32
"2624",5,192,99,140,1,1,36,2,4,80,0,1,9,11
"2625",5,192,99,140,1,1,36,2,4,80,0,1,10,11
"2626",5,192,99,140,1,1,36,2,4,80,0,2,1,100
"2627",5,192,99,140,1,1,36,2,4,80,0,2,2,100
"2628",5,192,99,140,1,1,36,2,4,80,0,2,3,100
"2629",5,192,99,140,1,1,36,2,4,80,0,2,4,23
"2630",5,192,99,140,1,1,36,2,4,80,0,2,5,12
"2631",5,192,99,140,1,1,36,2,4,80,0,2,6,5
"2632",5,192,99,140,1,1,36,2,4,80,0,2,7,23
"2633",5,192,99,140,1,1,36,2,4,80,0,2,9,14
"2634",5,192,99,140,1,1,36,2,4,80,0,2,10,12
"2635",5,192,99,141,2,1,36,2,2,80,0,1,3,1
"2636",5,192,99,141,2,1,36,2,2,80,0,1,4,1
"2637",5,192,99,141,2,1,36,2,2,80,0,1,6,2
"2638",5,192,99,141,2,1,36,2,2,80,0,1,7,3
"2639",5,192,99,141,2,1,36,2,2,80,0,1,8,60
"2640",5,192,99,141,2,1,36,2,2,80,0,1,9,1
"2641",5,192,99,141,2,1,36,2,2,80,0,1,10,1
"2642",5,192,99,141,2,1,36,2,2,80,0,2,2,2
"2643",5,192,99,141,2,1,36,2,2,80,0,2,3,12
"2644",5,192,99,141,2,1,36,2,2,80,0,2,4,80
"2645",5,192,99,141,2,1,36,2,2,80,0,2,5,12
"2646",5,192,99,141,2,1,36,2,2,80,0,2,6,3
"2647",5,192,99,141,2,1,36,2,2,80,0,2,8,25
"2648",5,192,99,141,2,1,36,2,2,80,0,2,9,1
"2649",5,192,99,141,2,1,36,2,2,80,0,2,10,45
"2650",5,192,99,141,2,1,36,2,3,57,3,1,18,8
"2651",5,192,99,141,2,1,36,2,3,57,3,1,19,4
"2652",5,192,99,141,2,1,36,2,3,57,3,1,20,1
"2653",5,192,99,141,2,1,36,2,3,57,3,2,11,2
"2654",5,192,99,141,2,1,36,2,3,57,3,2,12,4
"2655",5,192,99,141,2,1,36,2,3,57,3,2,17,38
"2656",5,192,99,141,2,1,36,2,3,57,3,2,18,5
"2657",5,192,99,141,2,1,36,2,3,57,3,2,20,12
"2658",5,192,99,141,2,1,36,2,4,80,0,2,2,68
"2659",5,192,99,141,2,1,36,2,4,80,0,2,3,51
"2660",5,192,99,141,2,1,36,2,4,80,0,2,4,14
"2661",5,216,99,140,1,2,36,1,1,40,4,1,1,5
"2662",5,216,99,140,1,2,36,2,3,56,2,1,17,8
"2663",5,216,99,140,1,2,36,2,3,56,2,2,9,45
"2664",5,216,99,141,2,2,36,2,3,56,2,2,16,3
"2665",5,231,99,143,2,2,36,2,4,80,NA,1,5,13
"2666",5,232,99,142,1,1,36,2,2,80,NA,1,4,1
"2667",5,232,99,142,1,1,36,2,2,80,NA,1,6,3
"2668",5,232,99,142,1,1,36,2,2,80,NA,1,8,9
"2669",5,232,99,142,1,1,36,2,2,80,NA,2,3,19
"2670",5,232,99,142,1,1,36,2,2,80,NA,2,4,4
"2671",5,232,99,142,1,1,36,2,2,80,NA,2,5,5
"2672",5,232,99,142,1,1,36,2,2,80,NA,2,6,2
"2673",5,232,99,142,1,1,36,2,2,80,NA,2,7,9
"2674",5,232,99,142,1,1,36,2,2,80,NA,2,8,39
"2675",5,232,99,142,1,1,36,2,2,80,NA,2,10,7
"2676",5,232,99,142,1,1,36,2,3,57,3,1,2,79
"2677",5,232,99,142,1,1,36,2,3,57,3,1,3,15
"2678",5,232,99,142,1,1,36,2,3,57,3,1,5,16
"2679",5,232,99,142,1,1,36,2,3,57,3,1,6,10
"2680",5,232,99,142,1,1,36,2,3,57,3,1,7,6
"2681",5,232,99,142,1,1,36,2,3,57,3,1,8,100
"2682",5,232,99,142,1,1,36,2,3,57,3,1,9,1
"2683",5,232,99,142,1,1,36,2,3,57,3,1,10,50
"2684",5,232,99,142,1,1,36,2,3,57,3,1,11,57
"2685",5,232,99,142,1,1,36,2,3,57,3,1,12,11
"2686",5,232,99,142,1,1,36,2,3,57,3,1,13,4
"2687",5,232,99,142,1,1,36,2,3,57,3,1,14,36
"2688",5,232,99,142,1,1,36,2,3,57,3,1,15,1
"2689",5,232,99,142,1,1,36,2,3,57,3,1,16,1
"2690",5,232,99,142,1,1,36,2,3,57,3,1,17,26
"2691",5,232,99,142,1,1,36,2,3,57,3,1,20,1
"2692",5,232,99,142,1,1,36,2,3,57,3,2,2,100
"2693",5,232,99,142,1,1,36,2,3,57,3,2,3,100
"2694",5,232,99,142,1,1,36,2,3,57,3,2,4,100
"2695",5,232,99,142,1,1,36,2,3,57,3,2,6,8
"2696",5,232,99,142,1,1,36,2,3,57,3,2,7,30
"2697",5,232,99,142,1,1,36,2,3,57,3,2,8,48
"2698",5,232,99,142,1,1,36,2,3,57,3,2,9,46
"2699",5,232,99,142,1,1,36,2,3,57,3,2,10,30
"2700",5,232,99,142,1,1,36,2,3,57,3,2,11,100
"2701",5,232,99,142,1,1,36,2,3,57,3,2,12,16
"2702",5,232,99,142,1,1,36,2,3,57,3,2,13,70
"2703",5,232,99,142,1,1,36,2,3,57,3,2,14,21
"2704",5,232,99,142,1,1,36,2,3,57,3,2,16,27
"2705",5,232,99,142,1,1,36,2,3,57,3,2,18,100
"2706",5,232,99,142,1,1,36,2,3,57,3,2,19,60
"2707",5,232,99,142,1,1,36,2,3,57,3,2,20,13
"2708",5,232,99,142,1,1,36,2,4,80,0,1,2,1
"2709",5,232,99,142,1,1,36,2,4,80,0,1,3,71
"2710",5,232,99,142,1,1,36,2,4,80,0,1,4,13
"2711",5,232,99,142,1,1,36,2,4,80,0,1,5,20
"2712",5,232,99,142,1,1,36,2,4,80,0,1,8,3
"2713",5,232,99,142,1,1,36,2,4,80,0,1,9,2
"2714",5,232,99,142,1,1,36,2,4,80,0,2,3,100
"2715",5,232,99,142,1,1,36,2,4,80,0,2,4,52
"2716",5,232,99,142,1,1,36,2,4,80,0,2,5,23
"2717",5,232,99,142,1,1,36,2,4,80,0,2,7,10
"2718",5,232,99,142,1,1,36,2,4,80,0,2,9,12
"2719",5,232,99,143,2,1,36,2,2,80,0,1,1,11
"2720",5,232,99,143,2,1,36,2,2,80,0,1,5,1
"2721",5,232,99,143,2,1,36,2,2,80,0,1,6,19
"2722",5,232,99,143,2,1,36,2,2,80,0,1,8,100
"2723",5,232,99,143,2,1,36,2,2,80,0,2,3,59
"2724",5,232,99,143,2,1,36,2,2,80,0,2,4,25
"2725",5,232,99,143,2,1,36,2,2,80,0,2,6,3
"2726",5,232,99,143,2,1,36,2,2,80,0,2,7,3
"2727",5,232,99,143,2,1,36,2,2,80,0,2,8,37
"2728",5,232,99,143,2,1,36,2,2,80,0,2,9,6
"2729",5,232,99,143,2,1,36,2,2,80,0,2,10,7
"2730",5,232,99,143,2,1,36,2,3,57,3,1,2,100
"2731",5,232,99,143,2,1,36,2,3,57,3,1,5,100
"2732",5,232,99,143,2,1,36,2,3,57,3,1,6,16
"2733",5,232,99,143,2,1,36,2,3,57,3,1,7,51
"2734",5,232,99,143,2,1,36,2,3,57,3,1,8,48
"2735",5,232,99,143,2,1,36,2,3,57,3,1,9,100
"2736",5,232,99,143,2,1,36,2,3,57,3,1,10,17
"2737",5,232,99,143,2,1,36,2,3,57,3,1,11,78
"2738",5,232,99,143,2,1,36,2,3,57,3,1,12,100
"2739",5,232,99,143,2,1,36,2,3,57,3,1,13,100
"2740",5,232,99,143,2,1,36,2,3,57,3,1,14,42
"2741",5,232,99,143,2,1,36,2,3,57,3,1,15,75
"2742",5,232,99,143,2,1,36,2,3,57,3,1,16,16
"2743",5,232,99,143,2,1,36,2,3,57,3,1,17,1
"2744",5,232,99,143,2,1,36,2,3,57,3,1,18,100
"2745",5,232,99,143,2,1,36,2,3,57,3,1,19,13
"2746",5,232,99,143,2,1,36,2,3,57,3,1,20,25
"2747",5,232,99,143,2,1,36,2,3,57,3,2,1,100
"2748",5,232,99,143,2,1,36,2,3,57,3,2,2,77
"2749",5,232,99,143,2,1,36,2,3,57,3,2,3,100
"2750",5,232,99,143,2,1,36,2,3,57,3,2,4,1
"2751",5,232,99,143,2,1,36,2,3,57,3,2,5,52
"2752",5,232,99,143,2,1,36,2,3,57,3,2,6,1
"2753",5,232,99,143,2,1,36,2,3,57,3,2,7,96
"2754",5,232,99,143,2,1,36,2,3,57,3,2,8,65
"2755",5,232,99,143,2,1,36,2,3,57,3,2,9,68
"2756",5,232,99,143,2,1,36,2,3,57,3,2,10,100
"2757",5,232,99,143,2,1,36,2,3,57,3,2,11,93
"2758",5,232,99,143,2,1,36,2,3,57,3,2,12,100
"2759",5,232,99,143,2,1,36,2,3,57,3,2,13,100
"2760",5,232,99,143,2,1,36,2,3,57,3,2,14,55
"2761",5,232,99,143,2,1,36,2,3,57,3,2,15,45
"2762",5,232,99,143,2,1,36,2,3,57,3,2,16,5
"2763",5,232,99,143,2,1,36,2,3,57,3,2,17,70
"2764",5,232,99,143,2,1,36,2,3,57,3,2,18,100
"2765",5,232,99,143,2,1,36,2,3,57,3,2,19,100
"2766",5,232,99,143,2,1,36,2,3,57,3,2,20,6
"2767",5,232,99,143,2,1,36,2,4,80,0,1,2,1
"2768",5,232,99,143,2,1,36,2,4,80,0,1,3,94
"2769",5,232,99,143,2,1,36,2,4,80,0,1,4,83
"2770",5,232,99,143,2,1,36,2,4,80,0,1,5,32
"2771",5,232,99,143,2,1,36,2,4,80,0,1,8,11
"2772",5,232,99,143,2,1,36,2,4,80,0,1,9,8
"2773",5,232,99,143,2,1,36,2,4,80,0,2,3,100
"2774",5,232,99,143,2,1,36,2,4,80,0,2,4,96
"2775",5,232,99,143,2,1,36,2,4,80,0,2,5,43
"2776",5,232,99,143,2,1,36,2,4,80,0,2,7,2
"2777",5,232,99,143,2,1,36,2,4,80,0,2,9,35
"2778",5,511,99,140,1,2,36,2,3,57,1,1,2,47
"2779",5,511,99,140,1,2,36,2,3,57,1,1,4,53
"2780",5,511,99,140,1,2,36,2,3,57,1,1,5,34
"2781",5,511,99,140,1,2,36,2,3,57,1,1,6,1
"2782",5,511,99,140,1,2,36,2,3,57,1,1,7,52
"2783",5,511,99,140,1,2,36,2,3,57,1,1,8,2
"2784",5,511,99,140,1,2,36,2,3,57,1,1,9,7
"2785",5,511,99,140,1,2,36,2,3,57,1,1,10,49
"2786",5,511,99,140,1,2,36,2,3,57,1,1,11,38
"2787",5,511,99,140,1,2,36,2,3,57,1,1,12,5
"2788",5,511,99,140,1,2,36,2,3,57,1,1,13,1
"2789",5,511,99,140,1,2,36,2,3,57,1,1,14,35
"2790",5,511,99,140,1,2,36,2,3,57,1,1,15,41
"2791",5,511,99,140,1,2,36,2,3,57,1,1,16,31
"2792",5,511,99,140,1,2,36,2,3,57,1,1,17,59
"2793",5,511,99,140,1,2,36,2,3,57,1,1,18,70
"2794",5,511,99,140,1,2,36,2,3,57,1,1,19,15
"2795",5,511,99,140,1,2,36,2,3,57,1,2,1,100
"2796",5,511,99,140,1,2,36,2,3,57,1,2,2,13
"2797",5,511,99,140,1,2,36,2,3,57,1,2,3,10
"2798",5,511,99,140,1,2,36,2,3,57,1,2,4,40
"2799",5,511,99,140,1,2,36,2,3,57,1,2,5,35
"2800",5,511,99,140,1,2,36,2,3,57,1,2,6,20
"2801",5,511,99,140,1,2,36,2,3,57,1,2,7,20
"2802",5,511,99,140,1,2,36,2,3,57,1,2,8,25
"2803",5,511,99,140,1,2,36,2,3,57,1,2,9,8
"2804",5,511,99,140,1,2,36,2,3,57,1,2,10,45
"2805",5,511,99,140,1,2,36,2,3,57,1,2,11,24
"2806",5,511,99,140,1,2,36,2,3,57,1,2,12,25
"2807",5,511,99,140,1,2,36,2,3,57,1,2,13,35
"2808",5,511,99,140,1,2,36,2,3,57,1,2,14,100
"2809",5,511,99,140,1,2,36,2,3,57,1,2,15,30
"2810",5,511,99,140,1,2,36,2,3,57,1,2,16,99
"2811",5,511,99,140,1,2,36,2,3,57,1,2,17,78
"2812",5,511,99,140,1,2,36,2,3,57,1,2,18,100
"2813",5,511,99,140,1,2,36,2,3,57,1,2,19,100
"2814",5,511,99,140,1,2,36,2,4,80,0,1,2,4
"2815",5,511,99,140,1,2,36,2,4,80,0,1,10,1
"2816",5,511,99,141,2,2,36,2,3,57,1,1,1,1
"2817",5,511,99,141,2,2,36,2,3,57,1,1,2,12
"2818",5,511,99,141,2,2,36,2,3,57,1,1,3,5
"2819",5,511,99,141,2,2,36,2,3,57,1,1,4,21
"2820",5,511,99,141,2,2,36,2,3,57,1,1,5,11
"2821",5,511,99,141,2,2,36,2,3,57,1,1,6,23
"2822",5,511,99,141,2,2,36,2,3,57,1,1,7,40
"2823",5,511,99,141,2,2,36,2,3,57,1,1,8,15
"2824",5,511,99,141,2,2,36,2,3,57,1,1,9,26
"2825",5,511,99,141,2,2,36,2,3,57,1,1,10,9
